,text,toxicity
511,performers dressing up as savages and eating live animals,0.0249239094555377
512,hey keep it quiet and jump down chute number three,0.0002613146207295
513,its hobsons choice again you knothead you must stay aboard and wait for graham to show up,0.0226634163409471
514,infeld my chances of siring any more offspring are practically nil since that bull trampled on my left stone in pamplona,0.0015189101686701
515,oh meg all your suicide threats over the years and youre just as chicken shit as the rest of us,0.9996380805969238
518,why the fuck are you following us,0.9993938207626344
519,yeah that is so wrong,4.915950921713375e-05
520,youre not gonna fleece my sister,0.0011504796566441
521,you must have patience father shut up,0.998528242111206
522,just tell us where hes going weil intercept,0.0002527323958929
523,human resources says its against the law to just hire a bunch of white people because thats discrimination,0.1885547935962677
524,there is no fucking soy milk,0.9951695799827576
525,suppose you get a medal would i go home happy with you dead,0.9772332310676576
526,come on billy you can always trust a fat guy,0.9980869293212892
527,suffer us not in our last hour for any pains of death to fall from your grace,0.0013336525298655
528,four tops i hate you,0.9978637099266052
529,come back here you little raven,0.0009053808753378
530,you can get it with a gun,0.9349857568740844
532,i am not a hooker,0.0031351130455732
533,excuse me who was the one who presented three chocolate willies at the harvest festival,4.360614184406586e-05
534,mrs cosgrove the inmate who escaped today was eight months pregnant  your husband is the father  are you crazy,0.976374328136444
535,essen i could kiss you,0.8513105511665344
536,ive had 20 years without you so button it,0.0001369382516713
537,no one wants that evil inside them,0.0081459367647767
538,you wanna hit that lamp you should aim at me,0.9092910289764404
539,its like two drunk gay puppies,0.9994101524353028
540,well alls im saying is i dont want to meet the guy who wants me dead,0.0542872101068496
541,today a delicious hot dog will cost you 250 but back when the stand first opened in 1955 you could get one for only a nipple,0.017911110073328
542,what does that little punk have to do with all that anyway,0.0041954708285629
543,a few weeks ago he told a boy whos picking on him that hed burn in hell,0.9912360906600952
544,laughs thats very naughty jean,0.0068942592479288
545,the monkey hell be just,0.0026043518446385
546,was it not better to follow a charismatic leader to the gates of hell rather than a mediocre general to a dull defeat,0.0557902529835701
548,if buisson suspects anything we wont get him alive,0.0009301068494096
549,ah so you want me to take the word of a piece of shit like valdon,0.9996448755264282
550,you know if you want to kill some time,0.1136401370167732
551,classic moment of western movie where hero holds bad guy up in air then humiliates with tree wedgie,0.0024073722306638
552,tony and bernie both crap,0.9996961355209352
554,no i mean the mobster having a gay son,0.9980602860450744
555,we didnt know tony had turned a bit gay,0.1481534391641616
556,but here was eunice lovely as a flower and cute as a kitten painted to look like a mermaid andjoe this is the silly part,0.2799532115459442
557,i can put you back in the ground,0.9548485279083252
558,oh for fucks sake i know it was her,0.9930552840232848
560,if those fat complacent ancestors of ours had taken the trouble to learn more about their enemy we might have escaped disaster,0.1055602803826332
561,hey dont be tricking me you little latinspeaking 1 3yearold,0.1074897348880767
562,please fix my knee so i can get revenge at the tap dance championship,0.0006312903715297
564,i carried you 16 freakin miles on my back,0.0156067134812474
565,almost crippled by misery by misery,0.0013860460603609
566,i got shit all over my pants now,0.9909384250640868
567,is it so bad being gay that you cant talk about it,0.0648890361189842
568,cause the bridge is out signs missing ive been driving these dirt roads for the last 7 hours,6.339795072562993e-05
569,dont insult mans superior intellect here blud,0.0198988039046525
570,you all better watch your fucking food cos there was a fucking cockroach in mine size like this,0.999168872833252
571,tony says aw hell no i aint yo slave,0.036481324583292
572,aint nobody gonna be holding no doors open for you and shit up in here,0.9943695664405824
573,i didnt kill that bitch vera donovan and no matter what you think now i intend to make you believe that,0.9989272952079772
574,you little prick you,0.9987888932228088
575,i worked for years to get where i am today,4.2636038415366784e-05
576,maybe todays the day it all comes back to bite us on the bum,0.0814120396971702
577,dammit ben operations said this toxin might be triggered if she got wet,0.9989235997200012
578,ew my fucking parents overreacted,0.9988036155700684
579,i cant work with garbage like this,0.9993783235549928
580,you know we could starve to death out here,0.0976344794034957
582,then i will break you,0.9905208349227904
583,shit id also like to go away,0.9967324733734132
584,he could break the glass and cut his wrists,0.7247360348701477
585,what the hells going on,0.7943397760391235
586,what is this fucking crowd full of dead people,0.99909245967865
587,chet this is bull,0.0053006401285529
588,its full up with like gold and silver and like jewels,7.135162013582885e-05
589,theyre pussies,0.9990617632865906
590,dont piss me off,0.0326476283371448
591,your eyes are doves,0.0096539501100778
592,you look a little flushed,0.0002222293696831
593,nasty stuff that juniper,0.0037414992693811
594,you madicken or fatso here,0.0007019098266027
595,the wrong decision and i die,0.0249285083264112
596,a girl comes home ruined her father is supposed to raise hell,0.9918308854103088
597,skinner you dumbass he was right next to you youre tellin me you dont know where that slippery son of a bitch went,0.999680995941162
598,theres no fucking way i help my buddy yeah,0.9659290313720704
599,i grabbed her and she pulled away,0.0005775589379481
600,im giving him a way so he never has to worry about money yeah im tinkering but the little bastard,0.9978243112564088
601,they wouldnt need one he says if you use too much of your powers at once,4.612154225469567e-05
602,you what the hell was all that,0.9797770380973816
603,hey wiggle worm you see this,0.0039550275541841
604,listen uh dick im sorry uh to bother you like this but uh uh youryouryour car is gonna have to be moved,0.0598240531980991
605,its got pool balls all over it,0.0050586415454745
606,ill wait for you at the plenary stupid,0.999619960784912
607,well hes been acting kind of nuts lately,0.7283452153205872
608,there were dogs of all sorts bulldogs skye terriers brown english terriers and various mongrels,0.0002789922000374
610,you had sex with mr carpenter,0.9852944612503052
611,whats the point in this ridiculous war,0.9895077347755432
612,or gored with the horns,0.276443600654602
613,good morning clods,0.0007054085726849
614,some doofus jerkoff reporter with a camera crew waltzes right into his hideout and interviews him,0.9974769949913024
615,a cop was killed by the salvadorans,0.0087058609351515
616,hes got his tail out going round the rockery of gibraltar,0.0006433126982301
617,are you seriously out with me just to piss off my dad yeah,0.0384206995368003
618,shes in the ground because of you,0.0205276645720005
619,you tune me in pretty baby,0.0002267218951601
